sn,fault_time,label,msg_feature,server_model,venus_feature,crashdump_feature
SERVER_17051,2020-04-03 10:27:00,1,"[[604, 32, 9], [598, 32, 9], [374, 95, 9], [713, 32, 9], [626, 32, 9], [670, 32, 4], [606, 32, 4], [665, 32, 4], [698, 32, 4], [663, 32, 4], [672, 32, 4], [613, 32, 4], [603, 32, 4], [601, 32, 4], [658, 32, 4], [608, 32, 4], [721, 32, 4], [618, 32, 4], [723, 32, 4], [669, 32, 4], [655, 32, 4], [720, 32, 4], [627, 32, 4], [620, 32, 4], [629, 32, 4], [609, 32, 4], [616, 32, 4], [628, 32, 4], [656, 32, 4], [702, 32, 4], [604, 32, 4], [713, 32, 4], [696, 32, 4], [667, 32, 4], [626, 32, 4], [598, 32, 4], [684, 32, 4], [641, 596, 4], [645, 596, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6854,2020-02-10 14:59:00,3,"[[662, 32, 4], [602, 32, 4], [609, 32, 4], [610, 32, 4], [695, 32, 4], [613, 32, 4], [601, 32, 4], [637, 32, 4], [628, 32, 4], [626, 32, 4], [593, 32, 4], [636, 32, 4], [663, 32, 4], [689, 32, 4], [660, 32, 4], [598, 32, 4], [655, 32, 4], [616, 32, 4], [618, 32, 4], [650, 32, 4], [625, 32, 4], [672, 32, 4], [622, 32, 4], [648, 32, 4], [656, 32, 4], [633, 32, 4], [614, 32, 4], [629, 32, 4], [665, 32, 4], [639, 32, 4], [640, 32, 4], [620, 32, 4], [677, 32, 4], [617, 32, 4], [220, 151, 4], [676, 32, 4], [635, 32, 4], [600, 32, 4], [645, 596, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6166,2020-01-17 14:30:00,1,"[[670, 32, 4], [618, 32, 4], [659, 32, 4], [721, 32, 4], [598, 32, 4], [610, 32, 4], [713, 32, 4], [592, 32, 4], [609, 32, 4], [627, 32, 4], [698, 32, 4], [723, 32, 4], [701, 32, 4], [660, 32, 4], [642, 32, 4], [626, 32, 4], [712, 32, 4], [635, 32, 4], [656, 32, 4], [663, 32, 4], [617, 32, 4], [680, 32, 4], [678, 32, 4], [594, 32, 4], [666, 32, 4], [709, 32, 4], [676, 32, 4], [690, 32, 4], [644, 32, 4], [634, 32, 4], [687, 32, 4], [631, 32, 4], [605, 32, 4], [682, 32, 4], [607, 32, 4], [649, 32, 4], [645, 596, 4], [641, 596, 4], [2, 242, 4], [375, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17488,2020-10-21 14:52:00,2,"[[369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6601,2020-03-19 16:56:00,1,"[[650, 32, 4], [720, 32, 4], [622, 32, 4], [623, 32, 4], [608, 32, 4], [672, 32, 4], [688, 32, 4], [609, 32, 4], [712, 32, 4], [703, 32, 4], [704, 32, 4], [699, 32, 4], [697, 32, 4], [722, 32, 4], [648, 32, 4], [601, 32, 4], [705, 32, 4], [640, 32, 4], [627, 32, 4], [658, 32, 4], [719, 32, 4], [689, 32, 4], [625, 32, 4], [662, 32, 4], [612, 32, 4], [621, 32, 4], [681, 32, 4], [638, 32, 4], [664, 32, 4], [668, 32, 4], [714, 32, 4], [710, 32, 4], [651, 32, 4], [647, 32, 4], [661, 32, 4], [597, 32, 4], [645, 596, 4], [641, 596, 4], [2, 242, 4], [389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6686,2020-07-07 16:44:00,3,"[[681, 32, 4], [647, 32, 4], [664, 32, 4], [709, 32, 4], [651, 32, 4], [649, 32, 4], [714, 32, 4], [631, 32, 4], [641, 596, 4], [645, 596, 4], [2, 242, 4], [222, 3, 4], [233, 26, 4], [638, 32, 9], [682, 32, 9], [647, 32, 9], [651, 32, 9], [607, 32, 9], [621, 32, 9], [668, 32, 9], [641, 596, 9], [597, 32, 9], [644, 32, 9], [664, 32, 9], [714, 32, 9], [649, 32, 9], [645, 596, 9], [605, 32, 9], [666, 32, 9], [676, 32, 9], [634, 32, 9], [661, 32, 9], [678, 32, 9], [710, 32, 9], [681, 32, 9], [594, 32, 9], [709, 32, 9], [612, 32, 9], [631, 32, 9], [220, 151, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6166,2020-01-17 16:58:00,2,"[[670, 32, 4], [618, 32, 4], [659, 32, 4], [721, 32, 4], [598, 32, 4], [610, 32, 4], [713, 32, 4], [592, 32, 4], [609, 32, 4], [627, 32, 4], [698, 32, 4], [723, 32, 4], [701, 32, 4], [660, 32, 4], [642, 32, 4], [626, 32, 4], [712, 32, 4], [635, 32, 4], [656, 32, 4], [663, 32, 4], [617, 32, 4], [680, 32, 4], [678, 32, 4], [594, 32, 4], [666, 32, 4], [709, 32, 4], [676, 32, 4], [690, 32, 4], [644, 32, 4], [634, 32, 4], [687, 32, 4], [631, 32, 4], [605, 32, 4], [682, 32, 4], [607, 32, 4], [649, 32, 4], [645, 596, 4], [641, 596, 4], [2, 242, 4], [375, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6686,2020-07-07 16:45:00,3,"[[681, 32, 4], [647, 32, 4], [664, 32, 4], [709, 32, 4], [651, 32, 4], [649, 32, 4], [714, 32, 4], [631, 32, 4], [641, 596, 4], [645, 596, 4], [2, 242, 4], [222, 3, 4], [233, 26, 4], [638, 32, 9], [682, 32, 9], [647, 32, 9], [651, 32, 9], [607, 32, 9], [621, 32, 9], [668, 32, 9], [641, 596, 9], [597, 32, 9], [644, 32, 9], [664, 32, 9], [714, 32, 9], [649, 32, 9], [645, 596, 9], [605, 32, 9], [666, 32, 9], [676, 32, 9], [634, 32, 9], [661, 32, 9], [678, 32, 9], [710, 32, 9], [681, 32, 9], [594, 32, 9], [709, 32, 9], [612, 32, 9], [631, 32, 9], [220, 151, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6661,2020-10-11 19:57:00,2,"[[377, 23, 4], [233, 20, 4], [389, 23, 9], [369, 23, 9], [377, 23, 9], [233, 26, 4], [2, 242, 4], [615, 3, 4], [615, 261, 4], [377, 239, 4], [389, 239, 4], [377, 239, 9], [389, 239, 9], [369, 239, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6657,2020-08-24 13:07:00,2,"[[389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6736,2020-10-24 22:29:00,2,"[[233, 20, 4], [373, 23, 9], [377, 23, 9], [389, 23, 9], [233, 26, 4], [2, 242, 4], [615, 3, 4], [615, 261, 4], [389, 239, 4], [373, 239, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17094,2020-11-20 19:04:00,1,"[[271, 8, 9], [601, 32, 9], [665, 32, 9], [672, 32, 9], [616, 32, 9], [655, 32, 9], [613, 32, 9], [628, 32, 9], [609, 32, 9], [656, 32, 9], [660, 32, 9], [618, 32, 9], [598, 32, 9], [620, 32, 9], [663, 32, 9], [626, 32, 9], [629, 32, 9], [604, 32, 9], [691, 32, 9], [715, 32, 9], [616, 32, 4], [672, 32, 4], [601, 32, 4], [665, 32, 4], [629, 32, 4], [604, 32, 4], [618, 32, 4], [655, 32, 4], [626, 32, 4], [598, 32, 4], [613, 32, 4], [620, 32, 4], [663, 32, 4], [656, 32, 4], [660, 32, 4], [609, 32, 4], [628, 32, 4], [715, 32, 4], [691, 32, 4], [2, 242, 4]]",24,"[[2, 3, 4], [8, 9, 10]]","[0, 0]"
SERVER_6857,2020-09-19 14:16:00,2,"[[377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6738,2020-09-04 23:17:00,2,"[[377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6141,2020-08-16 11:19:00,2,"[[236, 3, 4], [236, 3, 0], [236, 261, 0], [236, 261, 4], [233, 26, 4], [233, 20, 4], [615, 3, 0], [615, 3, 4], [259, 132, 0], [259, 132, 4], [615, 261, 4], [615, 261, 0], [369, 8, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6734,2020-08-04 12:04:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7069,2020-05-31 22:11:00,1,"[[716, 32, 9], [652, 32, 9], [641, 596, 9], [619, 32, 4], [622, 32, 4], [643, 32, 4], [614, 32, 4], [657, 32, 4], [677, 32, 4], [704, 32, 4], [705, 32, 4], [703, 32, 4], [624, 32, 4], [639, 32, 4], [662, 32, 4], [659, 32, 4], [708, 32, 4], [711, 32, 4], [599, 32, 4], [652, 32, 4], [648, 32, 4], [654, 32, 4], [673, 32, 4], [685, 32, 4], [630, 32, 4], [653, 32, 4], [716, 32, 4], [610, 32, 4], [722, 32, 4], [611, 32, 4], [675, 32, 4], [637, 32, 4], [712, 32, 4], [683, 32, 4], [592, 32, 4], [700, 32, 4], [689, 32, 4], [688, 32, 4], [640, 32, 4], [641, 596, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17325,2020-05-23 12:42:00,3,"[[233, 26, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17372,2020-09-29 01:08:00,2,"[[271, 8, 4], [369, 95, 4], [5, 8, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17073,2020-03-03 12:03:00,1,"[[645, 596, 9], [645, 596, 4], [2, 242, 4], [236, 3, 4], [236, 261, 4], [233, 26, 4], [233, 20, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6754,2020-11-08 16:31:00,2,"[[372, 23, 4], [233, 26, 4], [233, 20, 4], [372, 23, 9], [253, 239, 4], [371, 239, 4], [372, 239, 4], [270, 239, 4], [381, 239, 4], [2, 242, 4], [372, 239, 9], [253, 239, 9], [371, 239, 9], [270, 239, 9], [381, 239, 9], [253, 23, 4], [375, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6852,2020-09-25 18:27:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6731,2020-11-14 15:24:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6741,2020-06-29 21:37:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17096,2020-10-03 05:51:00,1,"[[376, 95, 4], [271, 8, 4], [376, 23, 4], [271, 8, 9], [376, 95, 9], [376, 23, 9], [376, 8, 4], [376, 239, 4], [371, 239, 4], [240, 131, 4], [233, 20, 4], [5, 13, 4], [271, 13, 4], [214, 13, 4], [207, 13, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17419,2020-09-21 14:53:00,2,"[[381, 8, 4], [238, 131, 4], [240, 131, 4], [233, 20, 4], [271, 13, 4], [5, 13, 4], [207, 13, 4], [214, 13, 4], [233, 26, 4], [220, 151, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6654,2020-10-21 22:20:00,2,"[[377, 23, 4], [233, 20, 4], [377, 23, 9], [2, 242, 4], [615, 3, 4], [615, 261, 4], [233, 26, 4], [377, 239, 4], [389, 239, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7067,2020-05-29 15:14:00,2,"[[5, 8, 4], [371, 95, 4], [641, 596, 9], [645, 596, 9], [641, 596, 4], [645, 596, 4], [630, 32, 9], [675, 32, 9], [700, 32, 9], [708, 32, 9], [652, 32, 9], [654, 32, 9], [711, 32, 9], [716, 32, 9], [653, 32, 9], [683, 32, 9], [685, 32, 9], [687, 32, 9], [690, 32, 9], [599, 32, 9], [5, 8, 9], [653, 32, 4], [675, 32, 4], [687, 32, 4], [690, 32, 4], [700, 32, 4], [599, 32, 4], [685, 32, 4], [371, 95, 9], [654, 32, 4], [708, 32, 4], [683, 32, 4], [652, 32, 4], [711, 32, 4], [716, 32, 4], [630, 32, 4], [233, 26, 4], [233, 20, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17065,2020-11-17 15:17:00,3,"[[629, 32, 4], [660, 32, 4], [662, 32, 4], [618, 32, 4], [640, 32, 4], [592, 32, 4], [648, 32, 4], [639, 32, 4], [665, 32, 4], [636, 32, 4], [594, 32, 4], [607, 32, 4], [625, 32, 4], [630, 32, 4], [638, 32, 4], [635, 32, 4], [612, 32, 4], [653, 32, 4], [661, 32, 4], [597, 32, 4], [623, 32, 4], [649, 32, 4], [602, 32, 4], [676, 32, 4], [599, 32, 4], [633, 32, 4], [683, 32, 4], [654, 32, 4], [695, 32, 4], [593, 32, 4], [650, 32, 4], [617, 32, 4], [647, 32, 4], [644, 32, 4], [634, 32, 4], [651, 32, 4], [600, 32, 4], [642, 32, 4], [652, 32, 4], [687, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5930,2020-02-12 12:12:00,3,"[[635, 32, 9], [632, 32, 9], [635, 32, 4], [632, 32, 4], [623, 32, 9], [646, 32, 9], [623, 32, 4], [646, 32, 4], [668, 32, 9], [647, 32, 9], [647, 32, 4], [668, 32, 4], [637, 32, 9], [722, 32, 9], [637, 32, 4], [722, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6730,2020-10-02 18:32:00,2,"[[369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6653,2020-09-20 10:06:00,2,"[[377, 23, 4], [373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6654,2020-10-19 11:08:00,2,"[[377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6870,2020-06-25 04:46:00,3,"[[634, 90, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5930,2020-02-12 12:11:00,3,"[[635, 32, 9], [632, 32, 9], [635, 32, 4], [632, 32, 4], [623, 32, 9], [646, 32, 9], [623, 32, 4], [646, 32, 4], [668, 32, 9], [647, 32, 9], [647, 32, 4], [668, 32, 4], [637, 32, 9], [722, 32, 9], [637, 32, 4], [722, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6754,2020-09-29 20:58:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6601,2020-03-19 17:38:00,2,"[[650, 32, 4], [720, 32, 4], [622, 32, 4], [623, 32, 4], [608, 32, 4], [672, 32, 4], [688, 32, 4], [609, 32, 4], [712, 32, 4], [703, 32, 4], [704, 32, 4], [699, 32, 4], [697, 32, 4], [722, 32, 4], [648, 32, 4], [601, 32, 4], [705, 32, 4], [640, 32, 4], [627, 32, 4], [658, 32, 4], [719, 32, 4], [689, 32, 4], [625, 32, 4], [662, 32, 4], [612, 32, 4], [621, 32, 4], [681, 32, 4], [638, 32, 4], [664, 32, 4], [668, 32, 4], [714, 32, 4], [710, 32, 4], [651, 32, 4], [647, 32, 4], [661, 32, 4], [597, 32, 4], [645, 596, 4], [641, 596, 4], [2, 242, 4], [389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5386,2020-02-18 07:05:00,2,"[[592, 32, 4], [689, 32, 4], [613, 32, 4], [628, 32, 4], [663, 32, 4], [601, 32, 4], [660, 32, 4], [609, 32, 4], [618, 32, 4], [593, 32, 4], [655, 32, 4], [636, 32, 4], [672, 32, 4], [604, 32, 4], [629, 32, 4], [637, 32, 4], [665, 32, 4], [607, 32, 4], [625, 32, 4], [612, 32, 4], [638, 32, 4], [661, 32, 4], [634, 32, 4], [633, 32, 4], [600, 32, 4], [623, 32, 4], [695, 32, 4], [635, 32, 4], [597, 32, 4], [594, 32, 4], [617, 32, 4], [644, 32, 4], [651, 32, 4], [649, 32, 4], [642, 32, 4], [647, 32, 4], [676, 32, 4], [650, 32, 4], [5, 8, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6734,2020-08-14 05:19:00,2,"[[233, 20, 4], [376, 23, 9], [369, 23, 9], [372, 23, 9], [233, 26, 4], [376, 239, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6615,2020-07-31 09:07:00,2,"[[371, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6579,2020-01-29 22:38:00,3,"[[645, 596, 9], [641, 596, 9], [641, 596, 4], [645, 596, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7070,2020-09-20 04:56:00,2,"[[389, 95, 4], [5, 8, 4], [236, 3, 4], [233, 26, 4], [236, 261, 4], [233, 20, 4], [5, 8, 9], [389, 95, 9], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6575,2020-05-09 08:39:00,3,"[[645, 596, 9], [645, 596, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6753,2020-07-20 13:34:00,2,"[[375, 23, 4], [233, 20, 4], [375, 23, 9], [233, 26, 4], [371, 239, 4], [381, 239, 4], [2, 242, 4], [381, 239, 9], [371, 239, 9]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5930,2020-02-12 16:17:00,3,"[[635, 32, 9], [632, 32, 9], [635, 32, 4], [632, 32, 4], [623, 32, 9], [646, 32, 9], [623, 32, 4], [646, 32, 4], [668, 32, 9], [647, 32, 9], [647, 32, 4], [668, 32, 4], [637, 32, 9], [722, 32, 9], [637, 32, 4], [722, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6589,2020-09-02 02:37:00,2,"[[389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_4619,2020-07-20 19:23:00,3,"[[233, 26, 4], [233, 20, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17367,2020-06-02 23:15:00,1,"[[712, 32, 9], [640, 32, 9], [675, 32, 9], [648, 32, 9], [622, 32, 4], [614, 32, 4], [639, 32, 4], [643, 32, 4], [688, 32, 4], [619, 32, 4], [704, 32, 4], [640, 32, 4], [703, 32, 4], [624, 32, 4], [677, 32, 4], [657, 32, 4], [705, 32, 4], [662, 32, 4], [611, 32, 4], [592, 32, 4], [610, 32, 4], [689, 32, 4], [716, 32, 4], [599, 32, 4], [653, 32, 4], [673, 32, 4], [722, 32, 4], [637, 32, 4], [648, 32, 4], [712, 32, 4], [685, 32, 4], [659, 32, 4], [652, 32, 4], [630, 32, 4], [675, 32, 4], [711, 32, 4], [683, 32, 4], [708, 32, 4], [654, 32, 4], [700, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6512,2020-10-25 20:48:00,2,"[[377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6140,2020-05-05 16:03:00,2,"[[375, 95, 4], [5, 8, 4], [645, 596, 9], [641, 596, 9], [641, 596, 4], [645, 596, 4], [5, 8, 9], [233, 26, 4], [233, 20, 4], [375, 95, 9], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5385,2020-06-12 16:03:00,2,"[[238, 131, 4], [240, 131, 4], [233, 20, 4], [5, 13, 4], [207, 13, 4], [214, 13, 4], [389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6616,2020-11-14 21:12:00,1,"[[377, 23, 4], [233, 20, 4], [377, 23, 9], [2, 242, 4], [377, 95, 4], [5, 8, 4]]",24,"[[2, 3, 4]]","[0, 0]"
SERVER_17102,2020-11-01 10:56:00,2,"[[373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5930,2020-02-12 12:11:00,3,"[[635, 32, 9], [632, 32, 9], [635, 32, 4], [632, 32, 4], [623, 32, 9], [646, 32, 9], [623, 32, 4], [646, 32, 4], [668, 32, 9], [647, 32, 9], [647, 32, 4], [668, 32, 4], [637, 32, 9], [722, 32, 9], [637, 32, 4], [722, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6681,2020-10-30 09:48:00,2,"[[233, 20, 4], [377, 23, 9], [2, 242, 4], [373, 23, 4], [376, 23, 4], [233, 26, 4], [376, 23, 9], [373, 23, 9], [615, 3, 4], [615, 261, 4], [376, 239, 4], [373, 239, 4], [369, 239, 4], [377, 239, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6672,2020-10-28 19:54:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6061,2020-04-13 13:25:00,3,"[[222, 3, 4], [233, 20, 4], [641, 596, 9], [645, 596, 9], [641, 596, 4], [645, 596, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6872,2020-09-08 15:33:00,2,"[[373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6499,2020-06-09 15:10:00,1,"[[236, 3, 0]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6653,2020-09-23 18:26:00,2,"[[233, 20, 4], [373, 23, 9], [377, 23, 9], [233, 26, 4], [2, 242, 4], [376, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6661,2020-10-11 19:18:00,2,"[[377, 23, 4], [233, 20, 4], [389, 23, 9], [369, 23, 9], [377, 23, 9], [233, 26, 4], [2, 242, 4], [615, 3, 4], [615, 261, 4], [377, 239, 4], [389, 239, 4], [377, 239, 9], [389, 239, 9], [369, 239, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6818,2020-04-04 09:46:00,3,"[[207, 42, 4], [207, 42, 9]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6142,2020-05-29 15:36:00,3,"[[608, 32, 9], [601, 32, 9], [608, 32, 4], [601, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7173,2020-05-15 18:59:00,1,"[[2, 242, 4], [236, 3, 4], [236, 261, 4], [233, 26, 4], [233, 20, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17452,2020-10-16 13:57:00,1,"[[271, 8, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6849,2020-10-16 06:43:00,2,"[[233, 20, 4], [376, 23, 9], [372, 23, 9], [389, 23, 9], [2, 242, 4], [615, 3, 4], [615, 261, 4], [233, 26, 4], [372, 239, 4], [389, 239, 4], [377, 239, 4], [376, 239, 4], [372, 239, 9], [376, 239, 9], [377, 239, 9], [389, 239, 9]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17545,2020-09-19 10:24:00,2,"[[371, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_4642,2020-01-03 19:21:00,2,"[[236, 3, 4], [236, 3, 0], [371, 95, 4], [236, 261, 0], [233, 26, 4], [236, 261, 4], [233, 20, 4], [371, 95, 9], [371, 23, 4], [259, 132, 4], [259, 132, 0], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6669,2020-09-09 15:12:00,2,"[[376, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6745,2020-11-18 05:28:00,2,"[[373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6660,2020-10-29 11:01:00,2,"[[369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6683,2020-11-17 22:33:00,2,"[[369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6678,2020-07-16 07:42:00,2,"[[376, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6597,2020-07-08 20:03:00,2,"[[372, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6673,2020-09-21 17:11:00,2,"[[389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5889,2020-01-04 15:08:00,3,"[[640, 32, 9], [688, 32, 9], [688, 32, 4], [640, 32, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6679,2020-06-17 10:20:00,2,"[[369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6647,2020-11-21 16:15:00,2,"[[389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6753,2020-07-20 13:30:00,2,"[[375, 23, 4], [233, 20, 4], [375, 23, 9], [233, 26, 4], [371, 239, 4], [381, 239, 4], [2, 242, 4], [381, 239, 9], [371, 239, 9]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6675,2020-11-24 20:27:00,2,"[[373, 23, 4], [389, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6663,2020-09-21 10:21:00,2,"[[373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6850,2020-08-25 19:07:00,2,"[[373, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7501,2020-04-24 00:10:00,2,"[[253, 95, 4], [271, 8, 4], [271, 8, 9], [609, 32, 9], [655, 32, 9], [616, 32, 9], [656, 32, 9], [629, 32, 9], [672, 32, 9], [613, 32, 9], [665, 32, 9], [626, 32, 9], [620, 32, 9], [601, 32, 9], [618, 32, 9], [663, 32, 9], [253, 95, 9], [253, 23, 9], [672, 32, 4], [665, 32, 4], [618, 32, 4], [656, 32, 4], [609, 32, 4], [629, 32, 4], [601, 32, 4], [655, 32, 4], [663, 32, 4], [613, 32, 4], [620, 32, 4], [626, 32, 4], [616, 32, 4], [233, 26, 4], [233, 20, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6670,2020-08-15 01:48:00,2,"[[376, 23, 4], [377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6167,2020-04-29 10:22:00,3,"[[661, 32, 9], [622, 32, 4], [640, 32, 4], [662, 32, 4], [614, 32, 4], [624, 32, 4], [677, 32, 4], [639, 32, 4], [664, 32, 4], [646, 32, 4], [621, 32, 4], [593, 32, 4], [648, 32, 4], [653, 32, 4], [592, 32, 4], [699, 32, 4], [610, 32, 4], [651, 32, 4], [625, 32, 4], [647, 32, 4], [714, 32, 4], [681, 32, 4], [710, 32, 4], [716, 32, 4], [612, 32, 4], [638, 32, 4], [623, 32, 4], [597, 32, 4], [637, 32, 4], [718, 32, 4], [668, 32, 4], [689, 32, 4], [661, 32, 4], [636, 32, 4], [650, 32, 4], [602, 32, 4], [645, 596, 4], [641, 596, 4], [2, 242, 4], [641, 596, 9]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17436,2020-10-17 16:17:00,2,"[[373, 95, 4], [271, 8, 4], [271, 8, 9], [373, 95, 9], [233, 26, 4], [233, 20, 4], [373, 239, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6692,2020-09-20 02:00:00,2,"[[376, 23, 4], [369, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6689,2020-10-09 22:41:00,2,"[[377, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_7140,2020-08-24 02:11:00,2,"[[271, 8, 4], [381, 95, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_17297,2020-08-13 22:28:00,1,"[[236, 3, 4], [233, 26, 4], [236, 261, 4], [233, 20, 4], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_5706,2020-07-25 05:50:00,2,"[[5, 8, 4], [369, 95, 4], [236, 3, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6872,2020-09-10 21:50:00,3,"[[373, 23, 4], [233, 20, 4], [376, 23, 9], [373, 23, 9], [372, 23, 9], [2, 242, 4]]",24,"[[0, 0, 0]]","[0, 0]"
SERVER_6603,2020-10-13 11:27:00,2,"[[371, 23, 4]]",24,"[[0, 0, 0]]","[0, 0]"
