,label,feature_less,feature_more
1710,[2],"[[-0.3093465   3.0144684  -0.00871706  0.3282226  -1.1440454   4.245194
  -0.7753819   4.659345   -2.1376495  -1.7039683 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.3136383   0.49810988  0.4682348  -1.041195
   0.2207352  -2.68665     1.143807   -0.01913997  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1711,[1],"[[ 3.2220874 -1.0769165 -1.4529505  1.6622581  2.9826047 -0.2650506
  -0.6062938  1.6547072  1.092691   0.5312776]]","[[-0.6387417   0.3782444  -0.5522998   1.3486888  -0.3281124   0.7320821
   1.8011407   0.49775124  0.39490008  0.8148444  -1.2196788   0.81653416
  -0.07629547 -0.3337221   2.6948276  -0.18715778 -0.7972592   1.7385412
  -0.88159597  0.6076839   1.8332069   0.29604042 -0.8843412   0.8401378
   1.341696   -0.3953936   0.27007747  2.7178774   0.17330831  0.12640676
   1.0609365  -0.9835539  -0.9370693  -0.5967295   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1712,[2],"[[-2.7862787  1.7634342  1.9346995  0.3245093 -1.6489608  4.614654
  -0.6299744  3.1698618 -1.7494292 -1.5980476]]","[[-0.7912601   0.7976863   1.009619    1.1055572   0.7022377   0.6785948
  -1.017153   -1.1691306  -0.21836035 -0.56938124  0.9889229  -0.26382142
   1.2510053   0.76413196 -1.6375667  -0.8238183  -1.8987379  -0.9589933
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.84013784
   1.3416959  -0.39539358  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1713,[2],"[[-0.668501    3.187172   -0.39501327 -0.13658056 -0.7200853   3.372951
  -2.7775989   3.7687945  -1.3967907  -0.4963635 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.8783472   2.1654403   0.05413758  0.45009673
   1.832644    1.2239258  -0.5037672   0.39401498  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1714,[2],"[[-1.4583892   4.0015173   1.0584958  -0.7582021  -1.1949675   4.9531894
  -1.2476485   3.797764   -1.694874   -0.93042016]]","[[-0.1611139  -0.6794506   1.7987542   1.0025063   0.01981919  0.77993363
   0.8477445  -0.6931588  -3.5409265  -2.3180034   0.5790349  -0.56014496
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.6798946  -1.342442   -0.09238873 -0.5860451
   1.1860714  -1.88758    -1.4881805   0.18140563  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1715,[1],"[[ 1.8085967  -2.1361697  -1.3834326   2.4558787   0.14848389  0.9253617
  -0.45440793  3.083926   -0.08695298 -0.09012262]]","[[-0.4548478   0.06852812 -0.44827455  0.7260226  -0.14206535  0.223708
   1.8786006   0.29468077  0.03328815  0.47795838 -1.5632762   0.01204431
   1.0019802   1.0801252  -0.48928612  0.5676569  -0.5130934   1.9843084
  -0.88159597  0.6076839   1.8332069   0.2960404  -0.8843411   0.84013784
   1.3416959  -0.39539358  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1716,[3],"[[ 0.21277207 -0.17024973  3.1951091   0.3308701  -1.549784    0.82591176
   1.2103176   0.05869025  0.04887922 -0.75499743]]","[[ 1.2748907e+00  5.3199852e-01 -6.2619686e-01 -3.8156757e-01
   1.0549792e+00 -5.3225571e-01 -4.6926254e-01  3.3246464e-01
   1.7521960e-01 -4.6574610e-01  7.8660214e-01  4.1687816e-01
  -4.7217220e-01 -1.7638486e-03  7.9266965e-02  2.6343924e-01
   6.7836487e-01  2.8238517e-01 -8.8159603e-01  6.0768402e-01
   1.8332071e+00  2.9604045e-01 -8.8434124e-01  8.4013784e-01
   1.3416961e+00 -3.9539364e-01  1.3136383e+00  4.9810988e-01
   4.6823481e-01 -1.0411950e+00  2.2073521e-01 -2.6866500e+00
   1.1438071e+00 -1.9139966e-02  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
1717,[2],"[[-2.75019     2.0281215   0.6409845  -1.1738423  -2.4325726   3.346578
  -0.8661881   3.005781   -2.210534    0.20357761]]","[[-0.1318355  -0.6615429   1.6926447   0.96388125  0.09619153  0.75764114
   0.82331085 -0.6050368  -3.2393506  -2.2582407   0.5632193  -0.61510366
   0.6171872   1.0550475  -2.3222227  -0.7751168  -1.7076635  -0.88516927
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.27308106  1.498756    0.71913296 -0.85647637
   0.20073523 -0.02178276 -0.15648785  1.4291263   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1718,[1],"[[ 1.7991993  -0.47120246 -1.439872    1.0493287  -1.7699696   1.019991
  -0.8662366   2.7860565   1.4333127  -0.17489699]]","[[-0.11847316 -1.7650459   0.56498104 -0.8783291  -1.2451956  -0.40631545
   0.15417442 -0.22850326 -0.33236068  0.6462628  -1.0880018  -1.7126304
   0.86196136  0.12071939  1.295762    0.4168504   0.03717738  0.0655731
  -0.90325534  0.36674172  1.5032455   0.28190205 -0.75357115  1.0268409
   1.1388808  -0.22996354  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1719,[2],"[[ 1.7991993  -0.47120246 -1.439872    1.0493287  -1.7699696   1.019991
  -0.8662366   2.7860565   1.4333127  -0.17489699]]","[[-0.11847316 -1.7650459   0.56498104 -0.8783291  -1.2451956  -0.40631545
   0.15417442 -0.22850326 -0.33236068  0.6462628  -1.0880018  -1.7126304
   0.86196136  0.12071939  1.295762    0.4168504   0.03717738  0.0655731
  -0.90325534  0.36674172  1.5032455   0.28190205 -0.75357115  1.0268409
   1.1388808  -0.22996354  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1720,[1],"[[ 1.810403   -1.2620314  -2.0240011   1.9108874   0.6459833  -0.03541161
  -1.110292    3.1408381   1.1383364   0.2767302 ]]","[[-0.809266   -1.1183001  -0.6218534   0.1954579  -0.36091638 -0.51883173
   0.20653428 -0.00715464 -0.26777756  0.4944157  -0.8162466  -1.1812686
   0.90068245  0.80308115 -0.11713672  0.7107698  -0.19177371  1.8811394
  -0.88159585  0.6076839   1.8332068   0.29604036 -0.88434106  0.8401377
   1.3416958  -0.39539355 -1.8268087   1.650344   -1.4444892  -1.5140556
   1.4286453   0.8094378  -0.14204037 -0.8991974   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1721,[2],"[[-1.4257623   3.1417174   0.76705086 -0.42842242  0.60373306  2.399237
  -0.142351    0.8820279  -0.3568192  -0.1860869 ]]","[[ 0.12934817 -1.0489734   0.34503588 -0.3521038   1.2821121   1.0763003
  -0.6963056   0.08736455  0.7219804  -0.80963445 -0.9390284   0.7429468
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.58064157  0.07427394  0.41906667  1.5826331
  -0.13798775  0.68019605 -0.762658    0.18461846  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1722,[0],"[[ 2.5149407  -1.1143264  -2.9104555   0.584041   -0.6334156  -0.38429815
  -0.6569076   1.254643    1.904568    0.652692  ]]","[[-0.22465806 -1.789421    0.4765843  -0.5423492  -1.4503487  -0.31174064
   0.49461538 -0.22275393 -0.1465084   0.77813846 -1.1229626  -1.3398838
   0.38252476  0.14651419  0.8668837   1.0605397   0.5256982   1.3486128
  -0.88159585  0.6076838   1.8332067   0.29604036 -0.88434106  0.8401376
   1.3416958  -0.39539352  0.76030797  2.0589902  -0.47753096 -0.0546996
  -1.7095371   0.8597765   0.03256715  2.1669137   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1723,[2],"[[-0.668501    3.187172   -0.39501327 -0.13658056 -0.7200853   3.372951
  -2.7775989   3.7687945  -1.3967907  -0.4963635 ]]","[[-0.58852327 -0.67168754 -0.9354092   0.3146946  -0.5467034   1.8469512
   0.09725451 -1.274837   -1.0354804   0.29735133  0.43824726 -1.5446298
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  1.8783472   2.1654403   0.05413758  0.45009673
   1.832644    1.2239258  -0.5037672   0.39401498  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1724,[2],"[[-0.7861731  -0.44234934  0.6941598   0.66873723 -0.01758285  1.3347636
  -0.60920197  2.7355368  -2.0009458  -0.4355911 ]]","[[ 0.03973308  0.6417274  -0.3550632  -0.22700238  0.72473574  0.02723148
   0.36947346  0.31648612 -0.16582066 -0.01609715 -0.9915108  -0.41502756
   0.9997202   1.4851112  -2.103111   -0.15737295 -1.4820457   0.97929883
  -0.88159585  0.60768384  1.8332068   0.29604036 -0.88434106  0.8401377
   1.3416958  -0.39539355  1.9962581   0.44938955  0.5469196   0.38190034
   1.0162649   0.6605974   2.1023066  -0.608868    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1725,[2],"[[ 0.1512025  -0.67810285 -0.8160091   1.9256771  -0.9751525   2.5022721
  -0.6119262   3.6632214  -0.7583886  -0.8470621 ]]","[[-1.4592761  -0.1577617  -0.28148493  0.793414   -0.79708266  0.31386295
   0.5536616  -0.20754865 -0.37231195  0.47404924  0.43851036 -0.19204536
   0.9204397   1.169487   -1.4774652  -0.01477402 -1.1398379   0.8563851
  -0.88159597  0.6076839   1.8332069   0.29604042 -0.8843411   0.84013784
   1.341696   -0.3953936   0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1726,[1],"[[ 3.3971272  -2.2870328  -0.9634629   2.0052812   2.1727033  -1.0413724
  -0.21171951  1.9423823   1.5450234   1.166299  ]]","[[-2.258992    0.7310185   0.8079562  -0.453263   -0.11344507 -1.6053679
   1.3697739   1.380711   -0.15524566  0.34749302 -1.7899344  -0.10001729
  -1.4568034   2.005023    0.35263586  0.6934403  -0.4468456   0.9151098
  -0.9940007  -0.6427147   0.12083268  0.22266786 -0.20569468  1.8090566
   0.28916276  0.46312556  0.73650324  0.28650376  0.5172001  -2.0137641
  -0.04817929  0.87529033  0.25122708  0.8222673   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1727,[2],"[[-2.1489215   3.7233295   0.07002753 -0.21879435 -0.41414356  3.3998876
  -0.7920019   2.4781556  -1.7366254  -0.56804234]]","[[ 0.6666298   2.0220356  -0.88259757  0.6079003  -0.45436433  0.8540262
   1.2684299  -0.57914865 -0.4392477   1.1491117   1.5575559  -0.33614913
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.16510583 -0.3681563  -1.1273834   0.9490312
  -0.36539483  0.5620461   1.3166479   1.2470276   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1728,[1],"[[ 2.167341   -0.21953899 -0.42730802  0.81405973 -0.90836024  0.08201212
  -0.76577437  1.8352418   2.4735484   0.16408297]]","[[-0.41065228 -2.0638041   0.71718323 -0.574455   -1.4644407  -0.1957685
   0.8223712  -0.2542841  -0.14243081  0.6940159  -1.2678506  -1.370239
   0.3258757  -0.82629573  1.2789383   0.3942186   0.4207777  -0.29863018
  -0.88159585  0.6076839   1.8332069   0.2960404  -0.88434106  0.8401377
   1.3416958  -0.39539358 -0.53627104  0.09014112 -1.4579571  -0.9918007
   0.9220212   0.34887028  0.7705682   0.9763712   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1729,[2],"[[-2.0615597   3.2973566  -0.24124986 -0.37609354  0.09530567  3.5282822
   1.4875131   2.3912194  -1.0875928  -0.07998458]]","[[ 0.44933382 -0.1491632   2.3790052   1.2085325  -0.69684076  1.2426074
  -0.19119488  0.92063355 -0.09804822 -1.8653363  -0.9996383   0.9980725
   1.9456985   0.9284541   1.6272004  -1.2731985  -1.6395118  -2.5890007
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -1.7470219  -0.4022318   0.36255172  0.01219099
  -0.9705795  -2.3153079   1.3621682   0.9457242   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1730,[2],"[[-2.8915524  1.7268721  1.9932437  0.2850947 -1.7526066  4.512322
  -0.5007483  3.0226853 -1.6821985 -1.5849391]]","[[-0.7769216   0.791125    0.99352425  1.1033695   0.6973797   0.6711528
  -1.0048054  -1.1630417  -0.20788749 -0.56863433  0.9755358  -0.26397973
   0.7686541   1.0904076  -1.8881321  -0.80097365 -1.7731616  -1.1038029
  -0.88159585  0.60768384  1.8332067   0.29604036 -0.88434106  0.84013766
   1.3416959  -0.39539355  0.91970134 -1.9365863  -1.0300571  -1.7949632
   0.7081795  -0.2934875   0.07949415  0.28409743  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1731,[1],"[[ 2.6456165  -1.4040164   0.22514075  2.3170962   1.1061845  -0.37195188
  -0.3223272   1.0078416   0.716565    0.5747676 ]]","[[-1.3792098  -0.07926809  0.02503003  0.95776045  0.5574113  -0.91518277
   0.34471458  1.431493    0.57499623  0.32750487  0.29100424 -0.1975595
  -1.3280731   1.5448827   0.34265015  0.766118   -0.25959155  0.70490295
  -0.9876541  -0.57211506  0.21751615  0.22681059 -0.24401215  1.7543498
   0.3485905   0.4146521   0.73650324  0.28650376  0.5172001  -2.0137641
  -0.04817929  0.87529033  0.25122708  0.8222673   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1732,[2],"[[-3.0200381  -0.39753702  0.43618363  0.4503429  -3.0375962   2.9023328
  -0.22679669  2.463493   -2.011084   -0.3089338 ]]","[[ 1.4195856   0.34298563  1.0382149   0.40227103  0.7443175   0.13703994
  -0.42283803 -0.64550775 -0.04367241 -0.605288   -0.10505569  0.02344722
   0.87398005  1.3713965  -2.2494168  -0.37542498 -1.6127768   0.3152778
  -0.94538534 -0.10191497  0.8614376   0.25440156 -0.49921048  1.3899974
   0.74438524  0.09181441  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1733,[0],"[[ 2.8025494  -0.73733866 -1.4794357   1.1895868  -1.6524566   0.45195317
  -0.8425691   2.4267483   2.132529   -0.04387451]]","[[-0.27712902 -2.2147558   0.58977336 -0.52154267 -1.7414991  -0.50817037
   0.8078555  -0.17218    -0.2811187   0.87847126 -1.2456731  -1.6428865
   0.28155673 -0.30981094  1.5954123   0.626541    0.49145046 -0.0185832
  -0.8815959   0.60768396  1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358  0.7210859   0.59535927 -1.8780284  -1.7199633
  -0.2837687  -1.1352615   0.36188108  1.8375725   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1734,[3],"[[ 0.303686    0.57717     1.5709126  -0.50145984  0.99026656  0.70825493
   0.71977794 -0.5783797   2.0022128   0.35447437]]","[[ 1.1678396   1.1340504   0.25402832  1.3932799  -0.3720076  -0.3120136
  -0.2902449   0.90882677 -1.168616   -0.52455616 -0.49816093  1.8347937
   0.23054415 -0.7526846   1.1451693  -0.65475196  0.8735216  -0.22896704
  -0.8815959   0.6076839   1.8332069   0.2960404  -0.8843411   0.8401378
   1.3416959  -0.39539358 -0.00671499 -0.92897886 -0.92360437 -0.10461307
  -0.7694064  -0.14422107 -3.189569   -0.20883678  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1735,[2],"[[-1.5087783   0.93335277  1.2891653   0.15983945 -2.0747235   3.67547
  -0.1430921   4.259237   -2.4815316  -1.800794  ]]","[[-0.4352109  -0.55453694 -0.9271053   0.2605317  -0.42841688  1.7249223
   0.15573703 -1.162858   -0.96888626  0.23349915  0.5065064  -1.4107063
   0.531147    1.1000458  -2.3387556  -0.7313502  -1.6499498  -0.8304076
  -0.8815959   0.60768396  1.8332071   0.2960404  -0.8843412   0.84013784
   1.3416959  -0.39539358  1.3136383   0.49810988  0.4682348  -1.041195
   0.2207352  -2.68665     1.143807   -0.01913997  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
