,label,feature_less,feature_more
1353,[2],"[[ 1.0574658  3.3427978 -1.719799   1.1837415  0.8087311  2.337471
   2.0735738 -0.8938417  1.3380647  2.1650143]]","[[-0.13298471 -0.2983749  -0.3157995   0.02674729  0.09670937 -0.01491628
  -0.11622394 -0.69161344  0.30859655  0.27675948  0.6822151  -0.14127469
   2.8854654  -0.03430914 -0.9519747  -0.5870536  -2.253494   -0.10376804
  -0.8330661   0.53356117  1.7536793   0.17382461 -0.9113341   0.9446118
   1.2952563  -0.53641486  0.8734992   1.0810983  -1.4660906   1.375618
  -0.22991027 -2.9541602   0.84636617  0.28749016  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1354,[0],"[[ 1.7814679  -0.48716354  2.3622859   0.11008179 -0.05780765 -0.16767268
   0.78987193 -0.8037381  -0.67522097 -0.79405534]]","[[-0.47907817 -1.7961836   0.00881167 -0.29665273 -0.43487749  0.19112279
   1.2265627   0.2750434  -0.37551004  0.8421526  -1.0545785  -0.9280861
  -0.17678213 -0.35045236  2.403126    0.4962304   0.50326544 -0.12252657
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.60461503  0.29265788  0.503497    1.5285677
  -0.3199986   0.9651395  -0.35506248  0.14725374  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1355,[2],"[[ 0.36671367  2.5115924  -1.0509533   1.8656073   3.163886    1.2782524
   2.6447194  -0.3734734   0.8734468   2.363569  ]]","[[ 0.7067347   1.0481669   0.26805308 -0.32280907 -0.15269576 -0.5579746
  -0.2227825  -0.31172726 -0.3026761   0.29998818  1.0098042   0.8452311
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -1.3317755   0.18342678  0.70842403  0.55384827
   0.7368522  -1.0372144   2.1769621   0.9477799   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1356,[2],"[[ 1.1544316   2.9822283  -0.5285461   1.4531986   2.329803    1.2122604
   2.872298   -0.38524812  0.9719838   2.6108909 ]]","[[ 0.5765543   1.3670017  -1.144455    0.8064532  -0.4877719   0.20613217
   1.105515   -0.51552284 -0.23151483  1.1911896   1.0841454   0.03589191
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.2535794  -0.8327759  -0.79909104  0.93656504
  -0.26607555  0.48151478  1.254783    1.2686669   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1357,[2],"[[ 1.6732588   2.4864433   0.1469917  -0.2609368  -0.8033994   1.2993197
   1.4072944  -0.98304063  1.7187941   1.5166577 ]]","[[-0.59978443 -0.17839916  0.21740276  0.32570785 -0.8975774   0.83534074
   0.7097706  -0.23879951 -0.37242323  0.51265585  0.68118435  0.4650312
   0.7282302   1.3388456  -2.065577   -0.03424041 -1.1485394   1.3603865
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.91133416  0.9446118
   1.2952564  -0.53641486  0.12024447 -0.6469146  -1.0976377  -0.38336605
  -1.3535613  -0.22614142 -3.257049   -0.02824502  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1358,[2],"[[ 2.122922    3.7149572  -0.3491414   1.3664957   1.8019869   2.1969268
   2.1433933  -0.98933846  0.56982857  2.7250512 ]]","[[-0.19880567  0.39768016 -0.01388329 -1.5809842  -0.03984667  1.0597728
   0.5466053  -0.9576891  -0.80689496  1.9646055  -1.5692945  -1.6542101
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.48269236  1.5128133  -1.4077207  -0.2556093
  -1.3002063  -2.0821638  -0.34933716  0.8322443   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1359,[3],"[[-0.83849424 -1.017184    0.9206011  -0.85374534  0.069323   -0.6310337
   2.433439   -0.13749766  0.5807398  -0.95196104]]","[[ 2.8097723  -0.09201769  0.9908534  -0.13563237 -0.47210005  1.6597086
   1.6665334   2.1430175  -0.7306459  -0.7640128  -0.16946162  1.5136364
  -0.24585494 -0.33264342 -0.74815255 -0.9706322   2.5489085   0.85556626
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1360,[2],"[[ 0.5728735   3.4270704  -0.6163924   1.2658125   1.6706265   0.71708924
   1.7510071  -1.7038465   1.1730999   2.879359  ]]","[[-0.1597843  -0.3271507  -0.3314932   0.00975535  0.10441748 -0.01336366
  -0.11254045 -0.7222926   0.33077893  0.29304844  0.6996934  -0.17557538
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.12024447 -0.6469146  -1.0976377  -0.38336605
  -1.3535613  -0.22614142 -3.257049   -0.02824502  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1361,[1],"[[ 2.1772254  -0.5707872   2.253907   -0.8538481  -0.52818847 -0.04748107
   0.08250085 -0.39312333 -0.22949675 -0.26310816]]","[[-0.42472935 -1.135842    0.17800528 -0.37472463 -0.27225822 -0.03165133
   0.8370131   0.1367234  -0.13095778  0.86393744 -0.68917435 -0.7269767
  -0.35383123  0.17749208  1.2417216   0.5874197   0.6982711   1.02747
  -0.8330662   0.5335612   1.7536794   0.17382464 -0.91133416  0.9446118
   1.2952565  -0.53641486 -2.3216035   1.6322724  -1.5048941  -1.1902921
   0.87737703  0.5351268  -0.45838496 -1.251492    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1362,[2],"[[ 1.7186558   1.2138962  -0.80296206  0.04926495 -0.42114073  1.0999818
   0.7691809  -1.023294    0.6226751  -0.08157321]]","[[ 1.0412672   0.8903965  -1.2884555   1.3926282  -0.7868047  -2.786375
   0.3450541  -0.11825268  0.5702928   1.6962658  -1.0276551  -0.6298327
   1.9611454   0.81237876 -1.3038692  -0.14227259 -1.6137558   1.3964298
  -0.71789986 -0.07736972  0.81306195  0.12682272 -0.50489944  1.2459121
   0.66178054 -0.15907511  0.77956975  0.19857301 -1.2794882   0.85988224
  -1.0127811  -0.3734291  -0.28560913  0.45304418  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1363,[2],"[[ 0.19656205  0.3549034   0.16280766  0.00737795 -0.32971346  0.35948086
   0.1892572  -0.37522793  0.11623983 -0.0509028 ]]","[[ 0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.77956975  0.19857301 -1.2794882   0.85988224
  -1.0127811  -0.3734291  -0.28560913  0.45304418  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1364,[0],"[[ 4.084045   -0.24932358  4.419994   -0.8218995  -1.4882681  -0.3779642
  -0.88036513 -0.04657379 -0.5087456  -0.47341463]]","[[-0.15167867  1.912425   -1.1350985   1.4610392   1.4935551   1.033793
   2.3874352   0.57307637  0.18400012 -0.4118392  -0.936992    1.2106158
  -0.88940024 -0.1378649   3.6799657   0.19272609 -0.49506232  2.0722334
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1365,[3],"[[-0.99304444 -1.2219946  -0.5799748   0.28901768  2.5699244  -1.584394
   0.82443964 -1.3856778   0.55672574 -1.3416511 ]]","[[ 0.11855462 -0.39906412 -0.41182032 -0.81051534  1.6743312  -2.5543845
  -2.0875635   0.7259938   1.338264    0.14143741 -0.2782466   0.28371894
  -0.03643493 -0.7339015  -0.3385289   0.3961047   0.45741588 -0.77805066
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.9462226  -0.75717187  0.7337494  -0.8008238
  -0.5619946  -1.581055    1.5828142   0.4497023   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1366,[3],"[[-0.99304444 -1.2219946  -0.5799748   0.28901768  2.5699244  -1.584394
   0.82443964 -1.3856778   0.55672574 -1.3416511 ]]","[[ 0.11855462 -0.39906412 -0.41182032 -0.81051534  1.6743312  -2.5543845
  -2.0875635   0.7259938   1.338264    0.14143741 -0.2782466   0.28371894
  -0.03643493 -0.7339015  -0.3385289   0.3961047   0.45741588 -0.77805066
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.9462226  -0.75717187  0.7337494  -0.8008238
  -0.5619946  -1.581055    1.5828142   0.4497023   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1367,[3],"[[0.5832101  0.02090417 0.5680791  0.49273592 1.678736   0.7446696
  1.4101497  0.17286313 0.3491419  0.03487609]]","[[ 0.2118808  -0.6983012   0.28399885 -0.26969033 -0.34178722  0.8303065
  -0.6498952  -0.47742552 -0.17469203  1.2006096  -1.0537766   0.46033886
  -1.1071637   0.56211853  0.49041325  0.46934092  0.23418188 -1.0177822
  -0.83306617  0.5335612   1.7536794   0.17382464 -0.91133416  0.9446118
   1.2952564  -0.5364149  -1.3317755   0.18342678  0.70842403  0.55384827
   0.7368522  -1.0372144   2.1769621   0.9477799   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1368,[3],"[[-0.8765393   0.4623254  -0.2645482   0.49326682  1.8700473   0.08270504
   1.7331057  -0.30704635  0.83186615 -0.06497589]]","[[ 1.4071133   1.3552908   0.5860719   1.0032266  -0.34625396 -0.1041408
  -0.32790434  1.0714319  -0.96616274 -0.6593213  -0.3222116   1.8298906
  -0.6446113  -0.8389067   0.40379825  0.317981    1.0004755  -2.641099
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1369,[2],"[[ 2.3488743   4.051556   -0.95016396  1.5032493   1.8443583   2.2109761
   1.7806469  -0.4674616   0.9980754   3.6525261 ]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1370,[0],"[[ 1.7814679  -0.48716354  2.3622859   0.11008179 -0.05780765 -0.16767268
   0.78987193 -0.8037381  -0.67522097 -0.79405534]]","[[-0.47907817 -1.7961836   0.00881167 -0.29665273 -0.43487749  0.19112279
   1.2265627   0.2750434  -0.37551004  0.8421526  -1.0545785  -0.9280861
  -0.17678213 -0.35045236  2.403126    0.4962304   0.50326544 -0.12252657
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.60461503  0.29265788  0.503497    1.5285677
  -0.3199986   0.9651395  -0.35506248  0.14725374  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1371,[2],"[[ 1.6064897   4.491114   -1.2066612   2.5135865   0.5772114   2.6671257
   3.5223658  -0.3804832   0.54869163  3.8924556 ]]","[[-0.63059306 -0.8425769   1.9088596   1.0674692  -0.5213262   0.7878787
   0.93668735 -0.79352957 -3.7567198  -2.3336496   0.38929686 -0.66882247
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  1.117758   -0.5989281   0.6520891   0.13408265
   0.801867   -0.8492842   0.84006643  0.22782707  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1372,[2],"[[ 2.1537845   3.1356082  -0.49892774  1.358786    1.3263606   1.9112748
   1.5948306  -0.427994    0.7511827   2.8701425 ]]","[[-1.0514951  -0.74626625 -0.60011035  0.3083342  -0.3386672   1.4297147
   0.3120331  -0.92413634 -0.6111396   0.4299289  -0.11785533 -0.76051956
   1.3337348   0.770207    1.20283    -1.0240088  -1.2422394  -2.0302246
  -0.8882667   0.5661805   1.645957   -0.11180907 -0.9936228   1.3121314
   0.9674394  -0.19443743  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1373,[2],"[[ 2.3488743   4.051556   -0.95016396  1.5032493   1.8443583   2.2109761
   1.7806469  -0.4674616   0.9980754   3.6525261 ]]","[[-1.1452905  -0.8129798  -1.3581868   0.36597672 -0.26624188  1.8704382
   0.22796865 -1.0348247  -0.8329509   0.4084159   0.25013846 -1.2207744
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.86745906  0.53595805  0.21541898 -0.70573455
  -0.07429618 -2.715571    1.0806997  -0.12380302  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1374,[1],"[[ 3.9212897   1.2028393   1.2346562  -1.205289   -2.0511935   1.7369418
  -0.71536314  0.09832695  0.5808296   0.02915177]]","[[-0.12861496  1.9041817  -1.1096323   1.4542655   1.4663334   1.0169562
   2.3472595   0.58045006  0.16698244 -0.41550094 -0.9278958   1.2197784
   1.033938    1.7337902  -1.668035    0.2707521  -0.9589063   2.984599
  -0.71389145 -0.09863333  0.7803236   0.12518682 -0.49075344  1.2563989
   0.63973224 -0.14594173  0.40770972  2.7796607   0.27346     0.04647752
   1.1746277  -1.0431855  -0.798237   -0.65964025  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1375,[2],"[[ 2.7918677   1.6328574   0.16564235 -0.1336767  -0.6400993   0.64831376
   1.2627916  -0.61670387  1.0673493   1.2589023 ]]","[[-0.4167071   0.00579587  0.29339895  0.5698751  -1.0774413  -0.17272875
   0.84743285  0.63720447 -0.32630116  0.5645224  -0.01191089 -0.10663295
   0.24019326  1.4271798  -1.2468294   0.14686482 -0.94840574  1.2913139
  -0.83306617  0.5335612   1.7536794   0.17382464 -0.9113343   0.9446119
   1.2952565  -0.5364149   0.9579352   0.51874006 -1.3292277  -2.199278
   0.02098217 -1.0850742   0.18486978  1.6834996   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1376,[3],"[[-0.00734372 -0.5064334   1.0565454  -0.9638782   0.46432322 -1.6971297
   0.508396   -1.0955323   0.54561645 -0.15282804]]","[[-0.09870019  0.49042484 -0.07242095  0.02044685  0.67218494  0.29136434
  -0.43435577  0.33315483  0.94845647 -0.66764927  1.0470679   0.7322932
  -0.7617976  -0.12470435  0.14936765  0.7543407   0.48737177 -0.01632437
  -0.75725     0.13137399  1.1344534   0.1428824  -0.6437706   1.1429634
   0.8782274  -0.28800508 -1.2857169   0.5396629  -0.38801846 -1.7111437
   0.45677882  1.9997048  -1.8559295   2.0017173   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1377,[3],"[[-0.6749831  -0.09032588 -0.22526148 -0.5050084   2.5054398  -1.1309258
   1.6806434  -1.4432526   0.27918968 -0.67936635]]","[[ 0.17760691 -0.15302974 -0.3329441  -1.7765117  -0.06180249 -0.817006
  -1.6281673   1.7896435   0.30269217 -0.09028798 -0.5257264  -1.0663311
  -0.25866085 -1.8174552  -0.06468552 -0.41244736 -0.5893292  -0.9909213
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486 -0.24586311  1.6020095   0.73685324 -1.1604499
  -0.03842597 -0.10137726 -0.06462532  1.7164044   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1378,[2],"[[ 0.5457295   4.208389   -1.2795913   1.3103263   1.5588411   1.2888896
   3.416478   -0.31594834  1.49013     4.271156  ]]","[[-0.8309818   0.39370462  0.71687883  2.0370433  -2.4981432   1.5593616
  -0.57847536  0.07268573 -0.22351786 -0.36563975  1.3884456  -1.0042238
   2.002139    0.9352082   1.3683447  -1.4140325  -1.5529788  -2.7215705
  -0.8330661   0.53356117  1.7536793   0.17382462 -0.9113341   0.9446118
   1.2952564  -0.53641486  0.0649977  -2.1772203  -1.1602486  -1.0983276
   0.55807257 -0.32746965  0.19263001 -0.5547563   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
