,label,feature_less,feature_more
1592,[1],"[[ 1.0462855   0.38611135  3.4452598   0.94204086 -0.16420221  0.23369184
   2.4810112   1.5362579   1.088352   -0.20574781]]","[[ 0.52566     0.00849874  0.7460416   0.25586674 -0.60819113 -0.7082092
   0.286263   -0.5845521   0.44738296  0.05017749 -0.6956228  -0.71709114
  -0.0999295  -0.56145144  0.1163684  -0.606304    0.28779155  0.48482117
   0.20142065  0.75331634 -0.85469276 -0.45041844  0.66803056 -0.04290866
   0.0208224   0.5674362   1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1593,[3],"[[ 0.06791321 -0.54723346  0.38069037  0.76881605  0.0951229  -0.27084276
   0.2048003   0.10298736 -0.00152551  0.4242082 ]]","[[ 0.27516794 -0.30299503 -0.50896716  0.36648792 -0.59223413 -0.06876273
   0.60635185 -0.5582977  -0.6787593   0.1805415  -0.6373822   0.12846264
  -0.65516716 -0.2234417   0.44763213  0.5735986  -0.12064111 -0.41874006
  -0.16948599 -0.415534    0.34889677  0.07822416  0.4820215  -0.57720816
   0.40522543 -0.29271314 -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1594,[3],"[[-0.14843611 -0.04458314 -0.05219457  0.08642849  0.43859655  0.344325
  -0.24175249 -0.11509711 -0.14469069  0.47335666]]","[[ 4.28696811e-01 -8.62847120e-02 -6.79633200e-01  1.12848714e-01
  -3.71278137e-01 -3.83008838e-01  5.04140854e-01 -6.64242268e-01
  -1.61860287e-01  5.34032106e-01  1.88024789e-01 -3.66632909e-01
  -5.87051213e-01 -1.05015934e-04  1.10343508e-01  5.57275474e-01
  -2.27407068e-01 -3.69564652e-01 -4.72999096e-01 -5.06181836e-01
  -1.55949593e-02  1.38225466e-01  5.55640101e-01 -3.75211805e-01
   3.16756606e-01 -2.45105699e-01 -3.50064605e-01 -5.25159776e-01
  -6.55902505e-01 -1.16853011e+00 -5.06458282e-01  4.30119097e-01
   1.98017612e-01  8.19817007e-01  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
1595,[2],"[[ 2.2443914 -2.1709137  1.5872627  1.4847083  1.9015458  2.7048237
   0.4258623  2.3649113 -1.9021102 -1.3160632]]","[[-0.1911842   0.54038984 -0.6923038   0.38620105  0.73487926  0.71420264
  -0.53843105 -0.7659612  -0.8180312  -0.6951473  -0.28627178 -0.6704116
  -0.67167693 -0.7370543   0.6776005   0.05065776  0.17093599  0.04593356
  -0.37283787  0.160684   -0.7485844   0.34984407  0.7072983  -0.7103463
   0.69298446 -0.28769588  1.3162842   0.3751427  -0.27670097 -0.8474867
  -0.68869436  1.4735979   0.69071496  0.37051705  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1596,[2],"[[ 2.9940045  -2.6793003   2.9683952   2.6517954   1.8750695   2.4355774
   0.7653221   3.0571852  -2.2986233  -0.51716924]]","[[ 0.02535213  0.59565014 -0.62825257  0.75675184  0.7438155   0.73447764
  -0.5185127  -0.7423269  -0.7481322  -0.73833686 -0.0870953  -0.6955222
  -0.64566773 -0.72694886  0.6174446  -0.6652649   0.64594674 -0.3987555
  -0.11562694  0.69392586 -0.71197003  0.37414986  0.7035139  -0.63372266
   0.66741246  0.01172286  1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1597,[2],"[[ 2.8451715  -1.2966287   1.0130788   1.8151131   2.5861278   1.9738765
   0.02121792  2.15955    -2.347431    0.48557362]]","[[-0.32419693  0.60566324 -0.7621186   0.76464194  0.60919464  0.7250722
  -0.56376475 -0.58432734 -0.7691467  -0.60831577 -0.04435528 -0.46110845
  -0.5952278  -0.6722502   0.63724786 -0.5595403   0.3202771   0.3348633
  -0.26396745  0.66803443 -0.6463192   0.4226618   0.6535298  -0.3158878
   0.59449416 -0.05174957  0.63620377 -0.61766785  1.9101214   0.80966604
  -0.4135014  -0.65043473 -2.5816414   0.4287462   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1598,[3],"[[-1.0849645   1.3036704  -0.7193357  -0.702159    0.06515626  0.40345672
  -0.4877487  -1.189174    0.7262417   1.2653526 ]]","[[ 3.8344473e-02  4.6109289e-02 -9.0341890e-01  4.4925085e-01
  -7.4752557e-01 -3.4380192e-01  8.3156776e-01  2.4458030e-01
  -6.5191728e-01  8.7959623e-01  7.2296053e-01 -2.8221995e-02
   3.2055157e-01  4.4888664e-02 -1.8890424e-01  5.9666508e-01
  -3.1003970e-01 -6.4924389e-02 -6.5950751e-01 -3.7705797e-01
  -2.0266810e-01  1.2008242e-01  5.3511971e-01 -1.6316396e-01
   3.1701294e-01  2.4965452e-04  1.8954171e-02  2.9253447e-01
  -8.7205940e-01 -1.1732844e+00 -4.3226683e-01  1.6420799e+00
   9.2327511e-01  1.2985256e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
1599,[2],"[[ 1.9922609  -0.7510464   1.2582917   1.0215973   3.099263    0.9240155
   0.28443235  2.5950043  -2.3248775  -1.1840601 ]]","[[ 0.00486286  0.41780013 -0.5766592   0.7180502   0.7409596   0.6299151
  -0.5691708  -0.6927321  -0.7411949  -0.7421594   0.01501199 -0.6565667
   0.04014224 -0.40098438 -0.33478573 -0.6404122   0.7426959   0.6574788
  -0.14016503  0.6368979  -0.55562705  0.6543728   0.03358832  0.0526965
   0.45811912  0.55517745 -0.127548   -1.0980524  -0.740894   -0.31470636
  -1.295448    0.13152611 -3.53444    -0.5239351   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1600,[3],"[[-0.00688216 -0.00774989 -0.18191457  0.6598721   0.96977204  0.08192107
  -0.90714985 -0.49746275 -0.39380467  3.8212366 ]]","[[-0.0268448  -0.5368464  -0.5843049   0.52558064 -0.35123226  0.62385106
   0.6471136   0.5529993  -0.65128773  0.6524      0.18043299 -0.22379728
  -0.4717447  -0.19353457  0.28635073  0.58729804  0.05280542 -0.31596187
  -0.61913985  0.42075247  0.28954157  0.35398054  0.30790028 -0.15090655
   0.16572303 -0.2833148  -1.2171695  -0.56625277  1.5850707  -1.3671612
   1.5316857   0.19819902  0.2630603   2.114325    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1601,[2],"[[ 2.5864193  -2.2287855   1.794855    1.8242579   2.2193527   3.0945022
   0.14456332  2.7335584  -2.2618473  -1.0739914 ]]","[[-0.28901502  0.69631857 -0.6331391   0.75861526  0.7374362   0.7541491
  -0.63872766 -0.6924443  -0.75849015 -0.75271475 -0.0231442  -0.715526
  -0.71491694 -0.7111005   0.6692306  -0.65775764  0.29497296  0.34885794
  -0.22722797  0.65952754 -0.70532995  0.50585544  0.71231306 -0.33755606
   0.6556251   0.01113991  1.3162842   0.3751427  -0.27670097 -0.8474867
  -0.68869436  1.4735979   0.69071496  0.37051705  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1602,[2],"[[ 2.6443279  -2.391471    2.6665277   2.4992814   2.0186772   2.522466
   0.7609733   2.565077   -2.618663   -0.45535758]]","[[ 0.02535213  0.59565014 -0.62825257  0.75675184  0.7438155   0.73447764
  -0.5185127  -0.7423269  -0.7481322  -0.73833686 -0.0870953  -0.6955222
  -0.64566773 -0.72694886  0.6174446  -0.6652649   0.64594674 -0.3987555
  -0.11562694  0.69392586 -0.71197003  0.37414986  0.7035139  -0.63372266
   0.66741246  0.01172286 -1.0381769   0.5031614   0.5249545  -0.22782588
   1.1532809  -1.6386862   0.4093059   0.143586    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1603,[2],"[[ 2.259311   -1.9912605   1.3406491   1.3638844   1.6849947   2.5836375
   0.58060193  1.9309174  -2.066628   -0.39567348]]","[[-0.15870097  0.5345666  -0.6030687   0.26072812  0.6865618   0.73868877
  -0.5909329  -0.74510574 -0.8043858  -0.73219025 -0.32508832 -0.6782999
  -0.7690413  -0.630058    0.61243796  0.25890967  0.10828695 -0.27083415
  -0.26779267  0.11673985 -0.11353801  0.28731453  0.64772904 -0.74831593
   0.68198305 -0.24978492  0.16878588 -0.28407007  0.74682724  1.210767
   0.8477791   0.0293967   0.30977428 -0.68667513  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1604,[2],"[[ 2.835892   -2.6455498   2.277958    2.6652865   2.144637    1.7862267
   0.24526308  2.4710207  -2.710416   -0.17743078]]","[[ 0.02770424  0.2585016  -0.704532    0.7210333   0.7438035   0.6543209
  -0.46410137 -0.7027444  -0.7325956  -0.7164385   0.00669657 -0.66918105
  -0.61066    -0.19687963  0.13390176 -0.52576905  0.74464154  0.6642511
  -0.11563545  0.66205996 -0.66693145  0.68624437  0.5980771   0.00461022
   0.40500802  0.16884199  0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1605,[2],"[[ 1.5447571  -3.0085766   2.3653913   2.324465    1.051969    1.6699088
  -0.84656537  2.756182   -2.2255843  -0.18251196]]","[[ 0.02487582  0.20849696 -0.7823604   0.36052495  0.7529282   0.806052
  -0.376594   -0.7708956  -0.799888   -0.7529439   0.20899808 -0.4771286
  -0.7077514   0.32654703 -0.526098    0.29894733  0.5140181   0.29557064
  -0.23183575  0.7590976  -0.8056668   0.5967504   0.798419   -0.772254
   0.76321226  0.25671867  0.2731235   2.5133078   0.62864137  0.67078996
   0.24293081 -0.5469105   0.9213674   2.6771557   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1606,[2],"[[ 2.1432097  -2.7898493   2.7127385   2.1977882   2.1759977   1.8361564
  -0.16588849  3.0464194  -2.6199074  -0.5052669 ]]","[[ 0.01569832  0.42556214 -0.70499843  0.74369097  0.7503978   0.7384135
  -0.53408283 -0.7436178  -0.7433567  -0.7415437   0.00381834 -0.71014583
  -0.55471927 -0.48256972 -0.24103568 -0.5185591   0.7338668   0.39058012
  -0.16765349  0.6576031  -0.6684808   0.6952142   0.66070926  0.156223
   0.5833404  -0.22891928  0.8286672   0.621858   -1.5033605  -1.6773194
  -0.29756784 -0.9175728   0.23787883  1.6603314   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1607,[2],"[[ 2.7523751 -2.4010668  2.0377214  2.9569948  2.5664837  2.206173
   0.1718357  2.067388  -2.3461812  0.7425221]]","[[-0.19344996 -0.5117274  -0.69519323  0.63264465  0.69292307  0.6942027
  -0.58207744 -0.6825435   0.43581453 -0.6926548  -0.2728772  -0.64858025
  -0.22067142 -0.6066521   0.71603864 -0.32852897  0.15826862 -0.11468194
  -0.5051029   0.88108313 -0.92120427 -0.50001276  0.9095934  -0.7298235
   0.5416085  -0.5824645   1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1608,[2],"[[ 0.9800813  -0.24876252  0.5815754   0.35505453  1.5989318   1.963815
  -0.02111613  1.888268   -1.3307674  -1.1375192 ]]","[[ 0.4261938  -0.360455   -0.09637532  0.22032216  0.22167651  0.3590245
  -0.16359232 -0.3946436   0.08263706 -0.18062939 -0.03129287 -0.6975359
  -0.14482379 -0.01909048  0.05741017 -0.22268741  0.21937667  0.77784187
   0.31478822  0.32573655 -0.72237414  0.02732193  0.27798972  0.01263347
   0.53526497  0.19855188 -0.36720756 -1.5883621  -1.3525119   0.42752305
  -2.071721    0.5511668   0.22592476 -0.5999306   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1609,[1],"[[ 0.6677481   0.29903987  3.3842995   0.6736862  -0.36956036 -0.36365882
   2.2657807   1.8204656   1.2741678  -0.5020131 ]]","[[ 0.57064486  0.0626207   0.70791626  0.26872206 -0.660652   -0.76702404
   0.37123618 -0.52009284  0.42940608  0.07977515 -0.6562     -0.7533895
   0.05802957 -0.85590583  0.04641162 -0.44449976  0.22030288  0.29979667
   0.40684372 -0.00290428 -0.6496066   0.3624303   0.04677938 -0.15143402
  -0.08354171  0.67498267  1.077699    0.68425417  0.22680673 -0.6940173
   0.27924576 -2.830672    1.0972128  -0.01823738  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1610,[0],"[[-0.37571758  1.326916    2.1171217  -0.52197534 -1.3679328  -0.35228136
   2.164204    0.10029902  1.9929082  -1.2489561 ]]","[[ 0.73463696  0.46865427  0.4314239  -0.03447904 -0.45657998 -0.5380479
  -0.00735502 -0.18986142 -0.4770701   0.4495429  -0.31847873 -0.55165166
   0.48316097 -0.24884987 -0.10926009  0.12420323 -0.2362116  -0.06264339
  -0.34617814 -0.45151943 -0.5110593  -0.00402709  0.33529443 -0.39079762
   0.04011878  0.5021255  -0.37999675  1.5896502   0.50987    -0.9992328
  -0.02367793  0.0928376  -0.09612544  1.2931453   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1611,[2],"[[ 1.8578144  -2.8586059   2.4417152   2.2788801   1.6333959   2.777481
  -0.3001284   2.5713513  -2.6089694   0.53493035]]","[[ 0.01426937  0.0990627  -0.73786384  0.66463953  0.74974537  0.73024964
  -0.5153875  -0.70217615 -0.7070663  -0.71665657  0.00436205 -0.6499516
  -0.57215285  0.04980319 -0.01041286 -0.3669488   0.7509315   0.582788
  -0.10516597  0.6044118  -0.7155741   0.70440656  0.704991    0.04712117
   0.29310733  0.11620422 -1.2134646   0.17627244  0.9972138   0.5801734
   0.81909657 -1.1274967   2.0523202   0.98905724  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1612,[2],"[[ 3.1285875  -2.5091577   2.0157843   2.6991136   3.3280196   1.0898182
  -0.63975227  2.8230288  -2.7363582   1.2295048 ]]","[[ 0.01221932 -0.42035    -0.7019044   0.48527905  0.62255013  0.69177437
  -0.6830125  -0.5366557   0.52438277 -0.5823325   0.16321068 -0.32499185
  -0.08083028 -0.60052764  0.27609572 -0.6056785   0.27027607  0.04844496
   0.3572917   0.55657756 -0.6318766   0.59946465  0.7253881  -0.5023361
   0.31579167 -0.5612443   2.422751   -1.0125597  -0.600023   -1.4358842
   1.447237   -0.60869354 -1.2168688  -0.09441261  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1613,[0],"[[-0.30790418  2.501582    1.6843549  -1.04723    -1.9683735  -0.76564443
   3.3852625  -0.4598527   2.7255208  -1.3731244 ]]","[[ 0.6446081   0.6201576   0.6683234  -0.5784428  -0.6336548  -0.5623834
   0.36516932  0.28527692 -0.7083529   0.09141398 -0.66076225  0.09285073
   0.74137086 -0.73228604  0.35120893  0.07086051 -0.01056237 -0.403159
  -0.03345424 -0.2034341  -0.25086698 -0.16275911 -0.5306541  -0.15755877
   0.18573034  0.685974    0.23673305  2.8699453   0.29506972  0.10788308
   0.917746   -0.8129996  -0.7776107  -0.72470194  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1614,[2],"[[ 1.8199627  -3.0762823   2.50747     2.6669338   1.4933453   1.9935896
  -0.8147701   3.0699806  -2.4823637  -0.00732344]]","[[ 0.04211556 -0.03360585 -0.810701    0.65635204  0.7321861   0.84005237
  -0.3408515  -0.8790436  -0.7744119  -0.7261895   0.18339893 -0.5983759
  -0.7113276  -0.07776756 -0.31044453 -0.1923972   0.5000905   0.5476822
  -0.06609466  0.7620052  -0.76610506  0.5956375   0.7797295  -0.6563941
   0.71493256  0.32442826  0.2731235   2.5133078   0.62864137  0.67078996
   0.24293081 -0.5469105   0.9213674   2.6771557   0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1615,[2],"[[ 3.0756624  -2.9774861   2.0648472   2.9834747   2.5679016   1.8945413
  -0.34047464  2.6442587  -2.9809282   0.17150718]]","[[-0.16791469 -0.5486265  -0.6806006   0.6621772   0.69368553  0.70640737
  -0.684543   -0.73067355  0.5374779  -0.71046805 -0.2779649  -0.7180107
  -0.20795225 -0.71641964  0.63367367 -0.72998655  0.13844839 -0.03482845
   0.62067056  0.7203139  -0.602625    0.41845465  0.6969257  -0.53758323
   0.22734119 -0.61054856  1.7780819   2.028062   -0.24943843  0.623478
   1.7837924   0.860149   -0.6568931   0.41007456  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1616,[1],"[[-0.4712118   1.7026938   2.025773   -0.5326302  -0.16866669 -0.9494808
   2.1135736   0.12774383  1.4548982  -0.44844767]]","[[ 0.67483395 -0.07426105  0.8279117   0.40314144 -0.3729084  -0.77240336
   0.46098524 -0.44108868 -0.55489635  0.45518827 -0.69159776 -0.34033114
   0.31858718 -0.66366637  0.15664706  0.17689282 -0.25100473  0.0879285
  -0.08911468  0.02590606 -0.48256063 -0.00919803  0.37783605 -0.18050352
   0.1499146   0.3345152  -1.1585084   0.6374751  -0.19238639 -1.7538416
   0.57095766  1.8937587  -1.7492479   2.046338    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1617,[3],"[[-0.94152224  1.543491   -0.5922122  -0.31724912  0.5586609  -0.6834316
  -0.5568272  -0.73933035  0.40451595  1.7197537 ]]","[[ 0.5284568  -0.12804845 -0.84568024 -0.022373   -0.43243012 -0.38749632
   0.58760726  0.7035459  -0.71271807  0.5241681   0.77984095 -0.10411163
  -0.21769322 -0.22199135 -0.21189924  0.38573804  0.02923028  0.2627989
  -0.37065858  0.24307805 -0.21763544 -0.04898897 -0.2798134  -0.28840435
   0.11379436  0.48547137 -1.1585084   0.6374751  -0.19238639 -1.7538416
   0.57095766  1.8937587  -1.7492479   2.046338    0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
1618,[2],"[[ 2.8935988  -2.323276    2.1105      2.6745641   3.5947728   1.8122537
  -0.4174752   3.1235664  -3.1010656  -0.09385732]]","[[-0.16408277 -0.39819553 -0.48107764  0.25060046  0.66288567  0.5519022
  -0.5335481  -0.70093083  0.6655689  -0.66790414  0.04483303 -0.65756166
  -0.19720185 -0.6674659   0.7541862  -0.4020894   0.35691202  0.5473329
   0.62806356  0.3295453  -0.8201943   0.4686131   0.8482043  -0.53320944
   0.37092263 -0.2223737   0.5323194  -2.0372784  -1.2383901  -1.8356155
   0.81200427 -0.52643275 -0.5163972  -0.20555952  0.          0.
   0.          0.          0.          0.          0.          0.
   0.          0.          0.          0.        ]]"
